>    -Z         1.818
   842.93700005574692        36.988420350731580        1.8175991604346935     
   851.45509327165394        37.369744271873145        1.8175991604346935     
   859.97313288443218        37.751068193014710        1.8175991604346935     
   868.49111555306399        38.132392114156275        1.8175991604346935     
   877.00903783818853        38.513716035297833        1.8175991604346935     
   885.52689621185607        38.895039956439398        1.8175991604346935     
   894.04468706816181        39.276363877580962        1.8175991604346935     
   902.56240673476452        39.657687798722520        1.8175991604346935     
   911.08005148528605        40.039011719864085        1.8175991604346935     
   919.59761755256795        40.420335641005650        1.8175991604346935     
   928.11510114274745        40.801659562147208        1.8175991604346935     
   936.63249845010296        41.182983483288773        1.8175991604346935     
   945.14980567259852        41.564307404430338        1.8175991604346935     
   953.66701902805494        41.945631325571895        1.8175991604346935     
   962.18413477084914        42.326955246713460        1.8175991604346935     
   970.70114920904166        42.708279167855025        1.8175991604346935     
   979.21805872181778        43.089603088996590        1.8175991604346935     
   987.73485977712073        43.470927010138148        1.8175991604346935     
   996.25154894934190        43.852250931279713        1.8175991604346935     
   1004.7681229369352        44.233574852421278        1.8175991604346935     
   1013.2845785798127        44.614898773562835        1.8175991604346935     
   1021.8009128763733        44.996222694704400        1.8175991604346935     
   1030.3171230000248        45.377546615845965        1.8175991604346935     
   1038.8332063150497        45.758870536987523        1.8175991604346935     
   1047.3491603916700        46.140194458129088        1.8175991604346935     
   1055.8649830201816        46.521518379270653        1.8175991604346935     
   1064.3806722240165        46.902842300412217        1.8175991604346935     
   1072.8962262716136        47.284166221553775        1.8175991604346935     
   1081.4116436869867        47.665490142695340        1.8175991604346935     
   1089.9269232588806        48.046814063836905        1.8175991604346935     
   1098.4420640484298        48.428137984978463        1.8175991604346935     
   1106.9570653952421        48.809461906120028        1.8175991604346935     
   1115.4719269218479        49.190785827261593        1.8175991604346935     
   1123.9906721756051        49.572109748403150        1.8175991604346935     
>    -Z         3.635
   12.567341531897320        0.0000000000000000        3.6351983208694620     
   21.495203951916338       0.38132392114156272        3.6351983208694620     
   30.406485153685054       0.76264784228312543        3.6351983208694620     
   39.301640111443682        1.1439717634246882        3.6351983208694620     
   48.181121311543620        1.5252956845662509        3.6351983208694620     
   57.045378357098059        1.9066196057078135        3.6351983208694620     
   65.894857578553072        2.2879435268493764        3.6351983208694620     
   74.730001651329331        2.6692674479909391        3.6351983208694620     
   83.551249221651503        3.0505913691325017        3.6351983208694620     
   92.359034541644377        3.4319152902740644        3.6351983208694620     
   101.15378711473130        3.8132392114156271        3.6351983208694620     
   109.93593135232180        4.1945631325571897        3.6351983208694620     
   118.70588624272318        4.5758870536987528        3.6351983208694620     
   127.46406503315291        4.9572109748403150        3.6351983208694620     
   136.21087492566858        5.3385348959818781        3.6351983208694620     
   144.94671678776749        5.7198588171234404        3.6351983208694620     
   153.67198487834054        6.1011827382650035        3.6351983208694620     
   162.38706658959583        6.4825066594065666        3.6351983208694620     
   171.09234220549504        6.8638305805481288        3.6351983208694620     
   179.78818467717173        7.2451545016896919        3.6351983208694620     
   188.47495941572743        7.6264784228312541        3.6351983208694620     
   197.15302410272358        8.0078023439728163        3.6351983208694620     
   205.82272851861424        8.3891262651143794        3.6351983208694620     
   214.48441438928694        8.7704501862559425        3.6351983208694620     
   223.13841525080511        9.1517741073975056        3.6351983208694620     
   231.78505633237214        9.5330980285390687        3.6351983208694620     
   240.42465445746350        9.9144219496806301        3.6351983208694620     
   249.05751796300402        10.295745870822193        3.6351983208694620     
   257.68394663639918        10.677069791963756        3.6351983208694620     
   266.30423167016340        11.058393713105319        3.6351983208694620     
   274.91865563382510        11.439717634246881        3.6351983208694620     
   283.52749246273072        11.821041555388444        3.6351983208694620     
   292.13100746331247        12.202365476530007        3.6351983208694620     
   300.72945733433193        12.583689397671570        3.6351983208694620     
   309.32309020356593        12.965013318813133        3.6351983208694620     
   317.91214567935413        13.346337239954694        3.6351983208694620     
   326.49685491638905        13.727661161096258        3.6351983208694620     
   335.07744069509414        14.108985082237821        3.6351983208694620     
   343.65411751390377        14.490309003379384        3.6351983208694620     
   352.22709169373206        14.871632924520945        3.6351983208694620     
   360.79656149389535        15.252956845662508        3.6351983208694620     
   369.36271723873563        15.634280766804071        3.6351983208694620     
   377.92574145417797        16.015604687945633        3.6351983208694620     
   386.48580901344701        16.396928609087198        3.6351983208694620     
   395.04308729115951        16.778252530228759        3.6351983208694620     
   403.59773632501350        17.159576451370324        3.6351983208694620     
   412.14990898429357        17.540900372511885        3.6351983208694620     
   420.69975114441871        17.922224293653446        3.6351983208694620     
   429.24740186677263        18.303548214795011        3.6351983208694620     
   437.79299358306451        18.684872135936573        3.6351983208694620     
   446.33665228348883        19.066196057078137        3.6351983208694620     
   454.87849770797033        19.447519978219699        3.6351983208694620     
   463.41864353980196        19.828843899361260        3.6351983208694620     
   471.95719760100883        20.210167820502825        3.6351983208694620     
   480.49426204879569        20.591491741644386        3.6351983208694620     
   489.02993357246584        20.972815662785948        3.6351983208694620     
   497.56430359022767        21.354139583927513        3.6351983208694620     
   506.09745844533552        21.735463505069074        3.6351983208694620     
   514.62947960104623        22.116787426210639        3.6351983208694620     
   523.16044383390181        22.498111347352200        3.6351983208694620     
   531.69042342488751        22.879435268493761        3.6351983208694620     
   540.21948634804130        23.260759189635326        3.6351983208694620     
   548.74769645613378        23.642083110776888        3.6351983208694620     
   557.27511366306192        24.023407031918453        3.6351983208694620     
   565.80179412264295        24.404730953060014        3.6351983208694620     
   574.32779040352204        24.786054874201575        3.6351983208694620     
   582.85315165994132        25.167378795343140        3.6351983208694620     
   591.37792379815062        25.548702716484701        3.6351983208694620     
   599.90214963827316        25.930026637626266        3.6351983208694620     
   608.42586907146551        26.311350558767828        3.6351983208694620     
   616.94911921224218        26.692674479909389        3.6351983208694620     
   625.47193454586352        27.073998401050954        3.6351983208694620     
   633.99434707071134        27.455322322192515        3.6351983208694620     
   642.51638643560079        27.836646243334080        3.6351983208694620     
   651.03808007200132        28.217970164475641        3.6351983208694620     
   659.55945332116187        28.599294085617203        3.6351983208694620     
   668.08052955615585        28.980618006758768        3.6351983208694620     
   676.60133029887959        29.361941927900329        3.6351983208694620     
   685.12187533205440        29.743265849041890        3.6351983208694620     
   693.64218280630394        30.124589770183455        3.6351983208694620     
   702.16226934238330        30.505913691325016        3.6351983208694620     
   710.68215012865915        30.887237612466581        3.6351983208694620     
   719.20183901394250        31.268561533608143        3.6351983208694620     
   727.72134859579535        31.649885454749704        3.6351983208694620     
   736.24069030442854        32.031209375891265        3.6351983208694620     
   744.75987448232991        32.412533297032830        3.6351983208694620     
   753.27891045975400        32.793857218174395        3.6351983208694620     
   761.79780662621874        33.175181139315953        3.6351983208694620     
   770.31657049815419        33.556505060457518        3.6351983208694620     
   778.83520878285060        33.937828981599083        3.6351983208694620     
   787.35372743885614        34.319152902740647        3.6351983208694620     
   795.87213173297346        34.700476823882205        3.6351983208694620     
   804.39042629400558        35.081800745023770        3.6351983208694620     
   812.90861516339805        35.463124666165335        3.6351983208694620     
   821.42670184292660        35.844448587306893        3.6351983208694620     
   829.94468933956887        36.225772508448458        3.6351983208694620     
   838.46258020770802        36.607096429590023        3.6351983208694620     
   846.98037658879855        36.988420350731580        3.6351983208694620     
   855.49808024863194        37.369744271873145        3.6351983208694620     
   864.01569261232783        37.751068193014710        3.6351983208694620     
   872.53321479717488        38.132392114156275        3.6351983208694620     
   881.05064764344138        38.513716035297833        3.6351983208694620     
   889.56799174326568        38.895039956439398        3.6351983208694620     
   898.08524746773821        39.276363877580962        3.6351983208694620     
   906.60241499227436        39.657687798722520        3.6351983208694620     
   915.11949432037522        40.039011719864085        3.6351983208694620     
   923.63648530586784        40.420335641005650        3.6351983208694620     
   932.15338767371304        40.801659562147208        3.6351983208694620     
   940.67020103945504        41.182983483288773        3.6351983208694620     
   949.18692492739376        41.564307404430338        3.6351983208694620     
   957.70355878754549        41.945631325571895        3.6351983208694620     
   966.22010201145702        42.326955246713460        3.6351983208694620     
   974.73655394693492        42.708279167855025        3.6351983208694620     
   983.25291391174119        43.089603088996590        3.6351983208694620     
   991.76918120630739        43.470927010138148        3.6351983208694620     
   1000.2853551255141        43.852250931279713        3.6351983208694620     
   1008.8014349695757        44.233574852421278        3.6351983208694620     
   1017.3174200540702        44.614898773562835        3.6351983208694620     
   1025.8333097191471        44.996222694704400        3.6351983208694620     
   1034.3491033379464        45.377546615845965        3.6351983208694620     
   1042.8648003242531        45.758870536987523        3.6351983208694620     
   1051.3804001394194        46.140194458129088        3.6351983208694620     
   1059.8959022985664        46.521518379270653        3.6351983208694620     
   1068.4113063760972        46.902842300412217        3.6351983208694620     
   1076.9266120105283        47.284166221553775        3.6351983208694620     
   1085.4418189086657        47.665490142695340        3.6351983208694620     
   1093.9569268491289        48.046814063836905        3.6351983208694620     
   1102.4719356852409        48.428137984978463        3.6351983208694620     
   1110.9868453472964        48.809461906120028        3.6351983208694620     
   1119.5016558442107        49.190785827261593        3.6351983208694620     
   1128.0204010979680        49.572109748403150        3.6351983208694620     
>    -Z         5.453
   12.567341531897320        0.0000000000000000        5.4527974813040645     
   21.591120582209406       0.38132392114156272        5.4527974813040645     
   30.598060666098913       0.76264784228312543        5.4527974813040645     
   39.588542531730930        1.1439717634246882        5.4527974813040645     
   48.562945093623640        1.5252956845662509        5.4527974813040645     
   57.521645217871573        1.9066196057078135        5.4527974813040645     
   66.465017509935265        2.2879435268493764        5.4527974813040645     
   75.393434105416972        2.6692674479909391        5.4527974813040645     
   84.307264464233228        3.0505913691325017        5.4527974813040645     
   93.206875168584531        3.4319152902740644        5.4527974813040645     
   102.09262972511060        3.8132392114156271        5.4527974813040645     
   110.96488837160689        4.1945631325571897        5.4527974813040645     
   119.82400788866397        4.5758870536987528        5.4527974813040645     
   128.67034141657615        4.9572109748403150        5.4527974813040645     
   137.50423827784900        5.3385348959818781        5.4527974813040645     
   146.32604380561884        5.7198588171234404        5.4527974813040645     
   155.13609917827893        6.1011827382650035        5.4527974813040645     
   163.93474126058754        6.4825066594065666        5.4527974813040645     
   172.72230245151431        6.8638305805481288        5.4527974813040645     
   181.49911053906004        7.2451545016896919        5.4527974813040645     
   190.26548856226498        7.6264784228312541        5.4527974813040645     
   199.02175468059826        8.0078023439728163        5.4527974813040645     
   207.76822205090053        8.3891262651143794        5.4527974813040645     
   216.50519871202908        8.7704501862559425        5.4527974813040645     
   225.23298747733168        9.1517741073975056        5.4527974813040645     
   233.95188583505521        9.5330980285390687        5.4527974813040645     
   242.66218585677032        9.9144219496806301        5.4527974813040645     
   251.36417411387265        10.295745870822193        5.4527974813040645     
   260.05813160219805        10.677069791963756        5.4527974813040645     
   268.74433367476820        11.058393713105319        5.4527974813040645     
   277.42304998265996        11.439717634246881        5.4527974813040645     
   286.09454442397299        11.821041555388444        5.4527974813040645     
   294.75907510084613        12.202365476530007        5.4527974813040645     
   303.41689428445670        12.583689397671570        5.4527974813040645     
   312.06824838791385        12.965013318813133        5.4527974813040645     
   320.71337794694057        13.346337239954694        5.4527974813040645     
   329.35251760821996        13.727661161096258        5.4527974813040645     
   337.98589612526490        14.108985082237821        5.4527974813040645     
   346.61373636165081        14.490309003379384        5.4527974813040645     
   355.23625530144176        14.871632924520945        5.4527974813040645     
   363.85366406661859        15.252956845662508        5.4527974813040645     
   372.46616794130819        15.634280766804071        5.4527974813040645     
   381.07396640260180        16.015604687945633        5.4527974813040645     
   389.67725315773271        16.396928609087198        5.4527974813040645     
   398.27621618738061        16.778252530228759        5.4527974813040645     
   406.87103779485363        17.159576451370324        5.4527974813040645     
   415.46189466089697        17.540900372511885        5.4527974813040645     
   424.04895790386365        17.922224293653446        5.4527974813040645     
   432.63239314498145        18.303548214795011        5.4527974813040645     
   441.21236057844186        18.684872135936573        5.4527974813040645     
   449.78901504603505        19.066196057078137        5.4527974813040645     
   458.36250611604942        19.447519978219699        5.4527974813040645     
   466.93297816615416        19.828843899361260        5.4527974813040645     
   475.50057046998143        20.210167820502825        5.4527974813040645     
   484.06541728712307        20.591491741644386        5.4527974813040645     
   492.62764795626151        20.972815662785948        5.4527974813040645     
   501.18738699115164        21.354139583927513        5.4527974813040645     
   509.74475417917529        21.735463505069074        5.4527974813040645     
   518.29986468219465        22.116787426210639        5.4527974813040645     
   526.85282913943126        22.498111347352200        5.4527974813040645     
   535.40375377210580        22.879435268493761        5.4527974813040645     
   543.95274048957708        23.260759189635326        5.4527974813040645     
   552.49988699672622        23.642083110776888        5.4527974813040645     
   561.04528690233747        24.023407031918453        5.4527974813040645     
   569.58902982823508        24.404730953060014        5.4527974813040645     
   578.13120151894395        24.786054874201575        5.4527974813040645     
   586.67188395164874        25.167378795343140        5.4527974813040645     
   595.21115544623603        25.548702716484701        5.4527974813040645     
   603.74909077521068        25.930026637626266        5.4527974813040645     
   612.28576127328949        26.311350558767828        5.4527974813040645     
   620.82123494648476        26.692674479909389        5.4527974813040645     
   629.35557658049481        27.073998401050954        5.4527974813040645     
   637.88884784823642        27.455322322192515        5.4527974813040645     
   646.42110741635622        27.836646243334080        5.4527974813040645     
   654.95241105057301        28.217970164475641        5.4527974813040645     
   663.48281171971212        28.599294085617203        5.4527974813040645     
   672.01235969829713        28.980618006758768        5.4527974813040645     
   680.54110266758630        29.361941927900329        5.4527974813040645     
   689.06908581493485        29.743265849041890        5.4527974813040645     
   697.59635193138774        30.124589770183455        5.4527974813040645     
   706.12294150740968        30.505913691325016        5.4527974813040645     
   714.64889282666786        30.887237612466581        5.4527974813040645     
   723.17424205779571        31.268561533608143        5.4527974813040645     
   731.69902334407254        31.649885454749704        5.4527974813040645     
   740.22326889096087        32.031209375891265        5.4527974813040645     
   748.74700905145392        32.412533297032830        5.4527974813040645     
   757.27027240919244        32.793857218174395        5.4527974813040645     
   765.79308585931733        33.175181139315953        5.4527974813040645     
   774.31547468703138        33.556505060457518        5.4527974813040645     
   782.83746264384979        33.937828981599083        5.4527974813040645     
   791.35907202153010        34.319152902740647        5.4527974813040645     
   799.88032372366922        34.700476823882205        5.4527974813040645     
   808.40123733496989        35.081800745023770        5.4527974813040645     
   816.92183118817866        35.463124666165335        5.4527974813040645     
   825.44212242870628        35.844448587306893        5.4527974813040645     
   833.96212707694076        36.225772508448458        5.4527974813040645     
   842.48186008827429        36.607096429590023        5.4527974813040645     
   851.00133541086200        36.988420350731580        5.4527974813040645     
   859.52056604114125        37.369744271873145        5.4527974813040645     
   868.03956407713599        37.751068193014710        5.4527974813040645     
   876.55834076958035        38.132392114156275        5.4527974813040645     
   885.07690657089199        38.513716035297833        5.4527974813040645     
   893.59527118203312        38.895039956439398        5.4527974813040645     
   902.11344359729480        39.276363877580962        5.4527974813040645     
   910.63143214704542        39.657687798722520        5.4527974813040645     
   919.14924453848232        40.039011719864085        5.4527974813040645     
   927.66688789442526        40.420335641005650        5.4527974813040645     
   936.18436879020112        40.801659562147208        5.4527974813040645     
   944.70169328865165        41.182983483288773        5.4527974813040645     
   953.21886697331752        41.564307404430338        5.4527974813040645     
   961.73589497983266        41.945631325571895        5.4527974813040645     
   970.25278202557558        42.326955246713460        5.4527974813040645     
   978.76953243762011        42.708279167855025        5.4527974813040645     
   987.28615017902348        43.089603088996590        5.4527974813040645     
   995.80263887349474        43.470927010138148        5.4527974813040645     
   1004.3190018284839        43.852250931279713        5.4527974813040645     
   1012.8352420567269        44.233574852421278        5.4527974813040645     
   1021.3513622962870        44.614898773562835        5.4527974813040645     
   1029.8673650291266        44.996222694704400        5.4527974813040645     
   1038.3832524982454        45.377546615845965        5.4527974813040645     
   1046.8990267234137        45.758870536987523        5.4527974813040645     
   1055.4146895155409        46.140194458129088        5.4527974813040645     
   1063.9302424896964        46.521518379270653        5.4527974813040645     
   1072.4456870768201        46.902842300412217        5.4527974813040645     
   1080.9610245341451        47.284166221553775        5.4527974813040645     
   1089.4762559543553        47.665490142695340        5.4527974813040645     
   1097.9913822735007        48.046814063836905        5.4527974813040645     
   1106.5064042776878        48.428137984978463        5.4527974813040645     
   1115.0213226085693        48.809461906120028        5.4527974813040645     
   1123.5361377676397        49.190785827261593        5.4527974813040645     
   1132.0548830213970        49.572109748403150        5.4527974813040645     
>    -Z         7.270
   12.567341531897320        0.0000000000000000        7.2703966417386221     
   21.672588180563821       0.38132392114156272        7.2703966417386221     
   30.760795885944816       0.76264784228312543        7.2703966417386221     
   39.832301143181311        1.1439717634246882        7.2703966417386221     
   48.887438938317743        1.5252956845662509        7.2703966417386221     
   57.926542609280425        1.9066196057078135        7.2703966417386221     
   66.949943708310116        2.2879435268493764        7.2703966417386221     
   75.957971866053455        2.6692674479909391        7.2703966417386221     
   84.950954657514927        3.0505913691325017        7.2703966417386221     
   93.929217470066462        3.4319152902740644        7.2703966417386221     
   102.89308337370676        3.8132392114156271        7.2703966417386221     
   111.84287299375805        4.1945631325571897        7.2703966417386221     
   120.77890438618172        4.5758870536987528        7.2703966417386221     
   129.70149291568865        4.9572109748403150        7.2703966417386221     
   138.61095113681336        5.3385348959818781        7.2703966417386221     
   147.50758867811447        5.7198588171234404        7.2703966417386221     
   156.39171212965698        6.1011827382650035        7.2703966417386221     
   165.26362493392318        6.4825066594065666        7.2703966417386221     
   174.12362728029390        6.8638305805481288        7.2703966417386221     
   182.97201600322961        7.2451545016896919        7.2703966417386221     
   191.80908448427701        7.6264784228312541        7.2703966417386221     
   200.63512255801439        8.0078023439728163        7.2703966417386221     
   209.45041642204225        8.3891262651143794        7.2703966417386221     
   218.25524855111672        8.7704501862559425        7.2703966417386221     
   227.04989761551255        9.1517741073975056        7.2703966417386221     
   235.83463840369546        9.5330980285390687        7.2703966417386221     
   244.60974174937198        9.9144219496806301        7.2703966417386221     
   253.37547446297739        10.295745870822193        7.2703966417386221     
   262.13209926765199        10.677069791963756        7.2703966417386221     
   270.87987473974601        11.058393713105319        7.2703966417386221     
   279.61905525388545        11.439717634246881        7.2703966417386221     
   288.34989093262010        11.821041555388444        7.2703966417386221     
   297.07262760066703        12.202365476530007        7.2703966417386221     
   305.78750674375317        12.583689397671570        7.2703966417386221     
   314.49476547205057        12.965013318813133        7.2703966417386221     
   323.19463648819084        13.346337239954694        7.2703966417386221     
   331.88734805983489        13.727661161096258        7.2703966417386221     
   340.57312399676641        14.108985082237821        7.2703966417386221     
   349.25218363246904        14.490309003379384        7.2703966417386221     
   357.92474181013853        14.871632924520945        7.2703966417386221     
   366.59100887307432        15.252956845662508        7.2703966417386221     
   375.25119065938691        15.634280766804071        7.2703966417386221     
   383.90548850094996        16.015604687945633        7.2703966417386221     
   392.55409922651944        16.396928609087198        7.2703966417386221     
   401.19721516893492        16.778252530228759        7.2703966417386221     
   409.83502417631371        17.159576451370324        7.2703966417386221     
   418.46770962713964        17.540900372511885        7.2703966417386221     
   427.09545044914518        17.922224293653446        7.2703966417386221     
   435.71842114187967        18.303548214795011        7.2703966417386221     
   444.33679180285088        18.684872135936573        7.2703966417386221     
   452.95072815712444        19.066196057078137        7.2703966417386221     
   461.56039159025875        19.447519978219699        7.2703966417386221     
   470.16593918445255        19.828843899361260        7.2703966417386221     
   478.76752375777755        20.210167820502825        7.2703966417386221     
   487.36529390636429        20.591491741644386        7.2703966417386221     
   495.95939404940998        20.972815662785948        7.2703966417386221     
   504.54996447687199        21.354139583927513        7.2703966417386221     
   513.13714139971091        21.735463505069074        7.2703966417386221     
   521.72105700254406        22.116787426210639        7.2703966417386221     
   530.30183949857201        22.498111347352200        7.2703966417386221     
   538.87961318663599        22.879435268493761        7.2703966417386221     
   547.45449851026819        23.260759189635326        7.2703966417386221     
   556.02661211859345        23.642083110776888        7.2703966417386221     
   564.59606692894295        24.023407031918453        7.2703966417386221     
   573.16297219104183        24.404730953060014        7.2703966417386221     
   581.72743355263128        24.786054874201575        7.2703966417386221     
   590.28955312638936        25.167378795343140        7.2703966417386221     
   598.84942955801569        25.548702716484701        7.2703966417386221     
   607.40715809534527        25.930026637626266        7.2703966417386221     
   615.96283065836212        26.311350558767828        7.2703966417386221     
   624.51653590998319        26.692674479909389        7.2703966417386221     
   633.06835932748390        27.073998401050954        7.2703966417386221     
   641.61838327444696        27.455322322192515        7.2703966417386221     
   650.16668707310816        27.836646243334080        7.2703966417386221     
   658.71334707698566        28.217970164475641        7.2703966417386221     
   667.25843674367638        28.599294085617203        7.2703966417386221     
   675.80202670770905        28.980618006758768        7.2703966417386221     
   684.34418485334731        29.361941927900329        7.2703966417386221     
   692.88497638723959        29.743265849041890        7.2703966417386221     
   701.42446391081216        30.124589770183455        7.2703966417386221     
   709.96270749231610        30.505913691325016        7.2703966417386221     
   718.49976473842776        30.887237612466581        7.2703966417386221     
   727.03569086532161        31.268561533608143        7.2703966417386221     
   735.57053876912562        31.649885454749704        7.2703966417386221     
   744.10435909568400        32.031209375891265        7.2703966417386221     
   752.63720030954471        32.412533297032830        7.2703966417386221     
   761.16910876210522        32.793857218174395        7.2703966417386221     
   769.70012875884413        33.175181139315953        7.2703966417386221     
   778.23030262557654        33.556505060457518        7.2703966417386221     
   786.75967077366965        33.937828981599083        7.2703966417386221     
   795.28827176416598        34.319152902740647        7.2703966417386221     
   803.81614237075632        34.700476823882205        7.2703966417386221     
   812.34331764155684        35.081800745023770        7.2703966417386221     
   820.86983095964263        35.463124666165335        7.2703966417386221     
   829.39571410229735        35.844448587306893        7.2703966417386221     
   837.92099729893675        36.225772508448458        7.2703966417386221     
   846.44570928767450        36.607096429590023        7.2703966417386221     
   854.96987737049585        36.988420350731580        7.2703966417386221     
   863.49352746701038        37.369744271873145        7.2703966417386221     
   872.01668416675875        37.751068193014710        7.2703966417386221     
   880.53937078004878        38.132392114156275        7.2703966417386221     
   889.06160938730113        38.513716035297833        7.2703966417386221     
   897.58342088688562        38.895039956439398        7.2703966417386221     
   906.10482504143624        39.276363877580962        7.2703966417386221     
   914.62584052262707        39.657687798722520        7.2703966417386221     
   923.14648495440110        40.039011719864085        7.2703966417386221     
   931.66677495464353        40.420335641005650        7.2703966417386221     
   940.18672617529069        40.801659562147208        7.2703966417386221     
   948.70635334087194        41.182983483288773        7.2703966417386221     
   957.22567028547951        41.564307404430338        7.2703966417386221     
   965.74468998816565        41.945631325571895        7.2703966417386221     
   974.26342460676688        42.326955246713460        7.2703966417386221     
   982.78188551015501        42.708279167855025        7.2703966417386221     
   991.30008330891974        43.089603088996590        7.2703966417386221     
   999.81802788448340        43.470927010138148        7.2703966417386221     
   1008.3357284166533        43.852250931279713        7.2703966417386221     
   1016.8531934096181        44.233574852421278        7.2703966417386221     
