-71.30536451	-29.77961019	1
-71.30536451	-29.76611694	1
-71.30536451	-29.75262369	1
-71.30536451	-29.73913043	1
-71.30536451	-29.72563718	1
-71.30536451	-29.71214393	1
-71.30536451	-29.69865067	1
-71.30536451	-29.68515742	1
-71.30536451	-29.67166417	1
-71.30536451	-29.65817091	1
-71.30536451	-29.64467766	1
-71.30536451	-29.63118441	1
-71.30536451	-29.61769115	1
-71.29023384	-35.95952024	1
-71.29023384	-35.94602699	1
-71.29023384	-35.93253373	1
-71.29023384	-35.91904048	1
-71.29023384	-35.90554723	1
-71.29023384	-35.89205397	1
-71.29023384	-35.87856072	1
-71.29023384	-35.86506747	1
-71.29023384	-35.85157421	1
-71.29023384	-35.83808096	1
-71.29023384	-35.82458771	1
-71.29023384	-35.81109445	1
-71.29023384	-35.7976012	1
-71.29023384	-35.78410795	1
-71.29023384	-35.77061469	1
-71.29023384	-35.75712144	1
-71.29023384	-35.74362819	1
-71.29023384	-29.88755622	1
-71.29023384	-29.87406297	1
-71.29023384	-29.86056972	1
-71.29023384	-29.84707646	1
-71.29023384	-29.83358321	1
-71.29023384	-29.82008996	1
-71.29023384	-29.8065967	1
-71.29023384	-29.79310345	1
-71.29023384	-29.77961019	1
-71.29023384	-29.76611694	1
-71.29023384	-29.75262369	1
-71.29023384	-29.73913043	1
-71.29023384	-29.72563718	1
-71.29023384	-29.71214393	1
-71.29023384	-29.69865067	1
-71.29023384	-29.68515742	1
-71.29023384	-29.67166417	1
-71.29023384	-29.65817091	1
-71.29023384	-29.64467766	1
-71.29023384	-29.63118441	1
-71.29023384	-29.61769115	1
-71.27510316	-35.97301349	1
-71.27510316	-35.95952024	1
-71.27510316	-35.94602699	1
-71.27510316	-35.93253373	1
-71.27510316	-35.91904048	1
-71.27510316	-35.90554723	1
-71.27510316	-35.89205397	1
-71.27510316	-35.87856072	1
-71.27510316	-35.86506747	1
-71.27510316	-35.85157421	1
-71.27510316	-35.83808096	1
-71.27510316	-35.82458771	1
-71.27510316	-35.81109445	1
-71.27510316	-35.7976012	1
-71.27510316	-35.78410795	1
-71.27510316	-35.77061469	1
-71.27510316	-35.75712144	1
-71.27510316	-35.74362819	1
-71.27510316	-29.88755622	1
-71.27510316	-29.87406297	1
-71.27510316	-29.86056972	1
-71.27510316	-29.84707646	1
-71.27510316	-29.83358321	1
-71.27510316	-29.82008996	1
-71.27510316	-29.8065967	1
-71.27510316	-29.79310345	1
-71.27510316	-29.77961019	1
-71.27510316	-29.76611694	1
-71.27510316	-29.75262369	1
-71.27510316	-29.73913043	1
-71.27510316	-29.72563718	1
-71.27510316	-29.71214393	1
-71.27510316	-29.69865067	1
-71.27510316	-29.68515742	1
-71.27510316	-29.67166417	1
-71.27510316	-29.65817091	1
-71.27510316	-29.64467766	1
-71.27510316	-29.63118441	1
-71.27510316	-29.61769115	1
-71.27510316	-29.6041979	1
-71.25997249	-35.97301349	1
-71.25997249	-35.95952024	1
-71.25997249	-35.94602699	1
-71.25997249	-35.93253373	1
-71.25997249	-35.91904048	1
-71.25997249	-35.90554723	1
-71.25997249	-35.89205397	1
-71.25997249	-35.87856072	1
-71.25997249	-35.86506747	1
-71.25997249	-35.85157421	1
-71.25997249	-35.83808096	1
-71.25997249	-35.82458771	1
-71.25997249	-35.81109445	1
-71.25997249	-35.7976012	1
-71.25997249	-35.78410795	1
-71.25997249	-35.77061469	1
-71.25997249	-35.75712144	1
-71.25997249	-35.74362819	1
-71.25997249	-35.73013493	1
-71.25997249	-29.88755622	1
-71.25997249	-29.87406297	1
-71.25997249	-29.86056972	1
-71.25997249	-29.84707646	1
-71.25997249	-29.83358321	1
-71.25997249	-29.82008996	1
-71.25997249	-29.8065967	1
-71.25997249	-29.79310345	1
-71.25997249	-29.77961019	1
-71.25997249	-29.76611694	1
-71.25997249	-29.75262369	1
-71.25997249	-29.73913043	1
-71.25997249	-29.72563718	1
-71.25997249	-29.71214393	1
-71.25997249	-29.69865067	1
-71.25997249	-29.68515742	1
-71.25997249	-29.67166417	1
-71.25997249	-29.65817091	1
-71.25997249	-29.64467766	1
-71.25997249	-29.63118441	1
-71.25997249	-29.61769115	1
-71.25997249	-29.6041979	1
-71.24484182	-35.98650675	1
-71.24484182	-35.97301349	1
-71.24484182	-35.95952024	1
-71.24484182	-35.94602699	1
-71.24484182	-35.93253373	1
-71.24484182	-35.91904048	1
-71.24484182	-35.90554723	1
-71.24484182	-35.89205397	1
-71.24484182	-35.87856072	1
-71.24484182	-35.86506747	1
-71.24484182	-35.85157421	1
-71.24484182	-35.83808096	1
-71.24484182	-35.82458771	1
-71.24484182	-35.81109445	1
-71.24484182	-35.7976012	1
-71.24484182	-35.78410795	1
-71.24484182	-35.77061469	1
-71.24484182	-35.75712144	1
-71.24484182	-35.74362819	1
-71.24484182	-35.73013493	1
-71.24484182	-35.71664168	1
-71.24484182	-29.88755622	1
-71.24484182	-29.87406297	1
-71.24484182	-29.86056972	1
-71.24484182	-29.84707646	1
-71.24484182	-29.83358321	1
-71.24484182	-29.82008996	1
-71.24484182	-29.8065967	1
-71.24484182	-29.79310345	1
-71.24484182	-29.77961019	1
-71.24484182	-29.76611694	1
-71.24484182	-29.75262369	1
-71.24484182	-29.73913043	1
-71.24484182	-29.72563718	1
-71.24484182	-29.71214393	1
-71.24484182	-29.69865067	1
-71.24484182	-29.68515742	1
-71.24484182	-29.67166417	1
-71.24484182	-29.65817091	1
-71.24484182	-29.64467766	1
-71.24484182	-29.63118441	1
-71.24484182	-29.61769115	1
-71.24484182	-29.6041979	1
-71.22971114	-35.98650675	1
-71.22971114	-35.97301349	1
-71.22971114	-35.95952024	1
-71.22971114	-35.94602699	1
-71.22971114	-35.93253373	1
-71.22971114	-35.91904048	1
-71.22971114	-35.90554723	1
-71.22971114	-35.89205397	1
-71.22971114	-35.87856072	1
-71.22971114	-35.86506747	1
-71.22971114	-35.85157421	1
-71.22971114	-35.83808096	1
-71.22971114	-35.82458771	1
-71.22971114	-35.81109445	1
-71.22971114	-35.7976012	1
-71.22971114	-35.78410795	1
-71.22971114	-35.77061469	1
-71.22971114	-35.75712144	1
-71.22971114	-35.74362819	1
-71.22971114	-35.73013493	1
-71.22971114	-35.71664168	1
-71.22971114	-29.88755622	1
-71.22971114	-29.87406297	1
-71.22971114	-29.86056972	1
-71.22971114	-29.84707646	1
-71.22971114	-29.83358321	1
-71.22971114	-29.82008996	1
-71.22971114	-29.8065967	1
-71.22971114	-29.79310345	1
-71.22971114	-29.77961019	1
-71.22971114	-29.76611694	1
-71.22971114	-29.75262369	1
-71.22971114	-29.73913043	1
-71.22971114	-29.72563718	1
-71.22971114	-29.71214393	1
-71.22971114	-29.69865067	1
-71.22971114	-29.68515742	1
-71.22971114	-29.67166417	1
-71.22971114	-29.65817091	1
-71.22971114	-29.64467766	1
-71.22971114	-29.63118441	1
-71.22971114	-29.61769115	1
-71.22971114	-29.6041979	1
-71.21458047	-36	1
-71.21458047	-35.98650675	1
-71.21458047	-35.97301349	1
-71.21458047	-35.95952024	1
-71.21458047	-35.94602699	1
-71.21458047	-35.93253373	1
-71.21458047	-35.91904048	1
-71.21458047	-35.90554723	1
-71.21458047	-35.89205397	1
-71.21458047	-35.87856072	1
-71.21458047	-35.86506747	1
-71.21458047	-35.85157421	1
-71.21458047	-35.83808096	1
-71.21458047	-35.82458771	1
-71.21458047	-35.81109445	1
-71.21458047	-35.7976012	1
-71.21458047	-35.78410795	1
-71.21458047	-35.77061469	1
-71.21458047	-35.75712144	1
-71.21458047	-35.74362819	1
-71.21458047	-35.73013493	1
-71.21458047	-35.71664168	1
-71.21458047	-32.35682159	1
-71.21458047	-32.34332834	1
-71.21458047	-32.32983508	1
-71.21458047	-32.31634183	1
-71.21458047	-32.30284858	1
-71.21458047	-30.0089955	1
-71.21458047	-29.99550225	1
-71.21458047	-29.982009	1
-71.21458047	-29.96851574	1
-71.21458047	-29.95502249	1
-71.21458047	-29.88755622	1
-71.21458047	-29.87406297	1
-71.21458047	-29.86056972	1
-71.21458047	-29.84707646	1
-71.21458047	-29.83358321	1
-71.21458047	-29.82008996	1
-71.21458047	-29.8065967	1
-71.21458047	-29.79310345	1
-71.21458047	-29.77961019	1
-71.21458047	-29.76611694	1
-71.21458047	-29.75262369	1
-71.21458047	-29.73913043	1
-71.21458047	-29.72563718	1
-71.21458047	-29.71214393	1
-71.21458047	-29.69865067	1
-71.21458047	-29.68515742	1
-71.21458047	-29.67166417	1
-71.21458047	-29.65817091	1
-71.21458047	-29.64467766	1
-71.21458047	-29.63118441	1
-71.21458047	-29.61769115	1
-71.21458047	-29.6041979	1
-71.19944979	-36	1
-71.19944979	-35.98650675	1
-71.19944979	-35.97301349	1
-71.19944979	-35.95952024	1
-71.19944979	-35.94602699	1
-71.19944979	-35.93253373	1
-71.19944979	-35.91904048	1
-71.19944979	-35.90554723	1
-71.19944979	-35.89205397	1
-71.19944979	-35.87856072	1
-71.19944979	-35.86506747	1
-71.19944979	-35.85157421	1
-71.19944979	-35.83808096	1
-71.19944979	-35.82458771	1
-71.19944979	-35.81109445	1
-71.19944979	-35.7976012	1
-71.19944979	-35.78410795	1
-71.19944979	-35.77061469	1
-71.19944979	-35.75712144	1
-71.19944979	-35.74362819	1
-71.19944979	-35.73013493	1
-71.19944979	-35.71664168	1
-71.19944979	-35.70314843	1
-71.19944979	-32.39730135	1
-71.19944979	-32.3838081	1
-71.19944979	-32.37031484	1
-71.19944979	-32.35682159	1
-71.19944979	-32.34332834	1
-71.19944979	-32.32983508	1
-71.19944979	-32.31634183	1
-71.19944979	-32.30284858	1
-71.19944979	-32.28935532	1
-71.19944979	-32.27586207	1
-71.19944979	-30.04947526	1
-71.19944979	-30.03598201	1
-71.19944979	-30.02248876	1
-71.19944979	-30.0089955	1
-71.19944979	-29.99550225	1
-71.19944979	-29.982009	1
-71.19944979	-29.96851574	1
-71.19944979	-29.95502249	1
-71.19944979	-29.94152924	1
-71.19944979	-29.92803598	1
-71.19944979	-29.91454273	1
-71.19944979	-29.88755622	1
-71.19944979	-29.87406297	1
-71.19944979	-29.86056972	1
-71.19944979	-29.84707646	1
-71.19944979	-29.83358321	1
-71.19944979	-29.82008996	1
-71.19944979	-29.8065967	1
-71.19944979	-29.79310345	1
-71.19944979	-29.77961019	1
-71.19944979	-29.76611694	1
-71.19944979	-29.75262369	1
-71.19944979	-29.73913043	1
-71.19944979	-29.72563718	1
-71.19944979	-29.71214393	1
-71.19944979	-29.69865067	1
-71.19944979	-29.68515742	1
-71.19944979	-29.67166417	1
-71.19944979	-29.65817091	1
-71.19944979	-29.64467766	1
-71.19944979	-29.63118441	1
-71.19944979	-29.61769115	1
-71.19944979	-29.6041979	1
-71.18431912	-36	1
-71.18431912	-35.98650675	1
-71.18431912	-35.97301349	1
-71.18431912	-35.95952024	1
-71.18431912	-35.94602699	1
-71.18431912	-35.93253373	1
-71.18431912	-35.91904048	1
-71.18431912	-35.90554723	1
-71.18431912	-35.89205397	1
-71.18431912	-35.87856072	1
-71.18431912	-35.86506747	1
-71.18431912	-35.85157421	1
-71.18431912	-35.83808096	1
-71.18431912	-35.82458771	1
-71.18431912	-35.81109445	1
-71.18431912	-35.7976012	1
-71.18431912	-35.78410795	1
-71.18431912	-35.77061469	1
-71.18431912	-35.75712144	1
-71.18431912	-35.74362819	1
-71.18431912	-35.73013493	1
-71.18431912	-35.71664168	1
-71.18431912	-35.70314843	1
-71.18431912	-35.67616192	1
-71.18431912	-35.66266867	1
-71.18431912	-35.64917541	1
-71.18431912	-35.63568216	1
-71.18431912	-35.62218891	1
-71.18431912	-35.60869565	1
-71.18431912	-35.5952024	1
-71.18431912	-35.58170915	1
-71.18431912	-35.56821589	1
-71.18431912	-32.42428786	1
-71.18431912	-32.4107946	1
-71.18431912	-32.39730135	1
-71.18431912	-32.3838081	1
-71.18431912	-32.37031484	1
-71.18431912	-32.35682159	1
-71.18431912	-32.34332834	1
-71.18431912	-32.32983508	1
-71.18431912	-32.31634183	1
-71.18431912	-32.30284858	1
-71.18431912	-32.28935532	1
-71.18431912	-32.27586207	1
-71.18431912	-32.26236882	1
-71.18431912	-32.24887556	1
-71.18431912	-30.07646177	1
-71.18431912	-30.06296852	1
-71.18431912	-30.04947526	1
-71.18431912	-30.03598201	1
-71.18431912	-30.02248876	1
-71.18431912	-30.0089955	1
-71.18431912	-29.99550225	1
-71.18431912	-29.982009	1
-71.18431912	-29.96851574	1
-71.18431912	-29.95502249	1
-71.18431912	-29.94152924	1
-71.18431912	-29.92803598	1
-71.18431912	-29.91454273	1
-71.18431912	-29.90104948	1
-71.18431912	-29.88755622	1
-71.18431912	-29.87406297	1
-71.18431912	-29.86056972	1
-71.18431912	-29.84707646	1
-71.18431912	-29.83358321	1
-71.18431912	-29.82008996	1
-71.18431912	-29.8065967	1
-71.18431912	-29.79310345	1
-71.18431912	-29.77961019	1
-71.18431912	-29.76611694	1
-71.18431912	-29.75262369	1
-71.18431912	-29.73913043	1
-71.18431912	-29.72563718	1
-71.18431912	-29.71214393	1
-71.18431912	-29.69865067	1
-71.18431912	-29.68515742	1
-71.18431912	-29.67166417	1
-71.18431912	-29.65817091	1
-71.18431912	-29.64467766	1
-71.18431912	-29.63118441	1
-71.18431912	-29.61769115	1
-71.16918845	-36	1
-71.16918845	-35.98650675	1
-71.16918845	-35.97301349	1
-71.16918845	-35.95952024	1
-71.16918845	-35.94602699	1
-71.16918845	-35.93253373	1
-71.16918845	-35.91904048	1
-71.16918845	-35.90554723	1
-71.16918845	-35.89205397	1
-71.16918845	-35.87856072	1
-71.16918845	-35.86506747	1
-71.16918845	-35.85157421	1
-71.16918845	-35.83808096	1
-71.16918845	-35.82458771	1
-71.16918845	-35.81109445	1
-71.16918845	-35.7976012	1
-71.16918845	-35.78410795	1
-71.16918845	-35.77061469	1
-71.16918845	-35.75712144	1
-71.16918845	-35.74362819	1
-71.16918845	-35.73013493	1
-71.16918845	-35.71664168	1
-71.16918845	-35.70314843	1
-71.16918845	-35.68965517	1
-71.16918845	-35.67616192	1
-71.16918845	-35.66266867	1
-71.16918845	-35.64917541	1
-71.16918845	-35.63568216	1
-71.16918845	-35.62218891	1
-71.16918845	-35.60869565	1
-71.16918845	-35.5952024	1
-71.16918845	-35.58170915	1
-71.16918845	-35.56821589	1
-71.16918845	-35.55472264	1
-71.16918845	-35.54122939	1
-71.16918845	-32.43778111	1
-71.16918845	-32.42428786	1
-71.16918845	-32.4107946	1
-71.16918845	-32.39730135	1
-71.16918845	-32.3838081	1
-71.16918845	-32.37031484	1
-71.16918845	-32.35682159	1
-71.16918845	-32.34332834	1
-71.16918845	-32.32983508	1
-71.16918845	-32.31634183	1
-71.16918845	-32.30284858	1
-71.16918845	-32.28935532	1
-71.16918845	-32.27586207	1
-71.16918845	-32.26236882	1
-71.16918845	-32.24887556	1
-71.16918845	-32.23538231	1
-71.16918845	-30.08995502	1
-71.16918845	-30.07646177	1
-71.16918845	-30.06296852	1
-71.16918845	-30.04947526	1
-71.16918845	-30.03598201	1
-71.16918845	-30.02248876	1
-71.16918845	-30.0089955	1
-71.16918845	-29.99550225	1
-71.16918845	-29.982009	1
-71.16918845	-29.96851574	1
-71.16918845	-29.95502249	1
-71.16918845	-29.94152924	1
-71.16918845	-29.92803598	1
-71.16918845	-29.91454273	1
-71.16918845	-29.90104948	1
-71.16918845	-29.88755622	1
-71.16918845	-29.87406297	1
-71.16918845	-29.86056972	1
-71.16918845	-29.84707646	1
-71.16918845	-29.83358321	1
-71.16918845	-29.82008996	1
-71.16918845	-29.8065967	1
-71.16918845	-29.79310345	1
-71.16918845	-29.77961019	1
-71.16918845	-29.76611694	1
-71.16918845	-29.75262369	1
-71.16918845	-29.73913043	1
-71.16918845	-29.72563718	1
-71.16918845	-29.71214393	1
-71.16918845	-29.69865067	1
-71.16918845	-29.68515742	1
-71.16918845	-29.67166417	1
-71.16918845	-29.65817091	1
-71.16918845	-29.64467766	1
-71.16918845	-29.63118441	1
-71.16918845	-29.61769115	1
-71.15405777	-36	1
-71.15405777	-35.98650675	1
-71.15405777	-35.97301349	1
-71.15405777	-35.95952024	1
-71.15405777	-35.94602699	1
-71.15405777	-35.93253373	1
-71.15405777	-35.91904048	1
-71.15405777	-35.90554723	1
-71.15405777	-35.89205397	1
-71.15405777	-35.87856072	1
-71.15405777	-35.86506747	1
-71.15405777	-35.85157421	1
-71.15405777	-35.83808096	1
-71.15405777	-35.82458771	1
-71.15405777	-35.81109445	1
-71.15405777	-35.7976012	1
-71.15405777	-35.78410795	1
-71.15405777	-35.77061469	1
-71.15405777	-35.75712144	1
-71.15405777	-35.74362819	1
-71.15405777	-35.73013493	1
-71.15405777	-35.71664168	1
-71.15405777	-35.70314843	1
-71.15405777	-35.68965517	1
-71.15405777	-35.67616192	1
-71.15405777	-35.66266867	1
-71.15405777	-35.64917541	1
-71.15405777	-35.63568216	1
-71.15405777	-35.62218891	1
-71.15405777	-35.60869565	1
-71.15405777	-35.5952024	1
-71.15405777	-35.58170915	1
-71.15405777	-35.56821589	1
-71.15405777	-35.55472264	1
-71.15405777	-35.54122939	1
-71.15405777	-35.52773613	1
-71.15405777	-32.45127436	1
-71.15405777	-32.43778111	1
-71.15405777	-32.42428786	1
-71.15405777	-32.4107946	1
-71.15405777	-32.39730135	1
-71.15405777	-32.3838081	1
-71.15405777	-32.37031484	1
-71.15405777	-32.35682159	1
-71.15405777	-32.34332834	1
-71.15405777	-32.32983508	1
-71.15405777	-32.31634183	1
-71.15405777	-32.30284858	1
-71.15405777	-32.28935532	1
-71.15405777	-32.27586207	1
-71.15405777	-32.26236882	1
-71.15405777	-32.24887556	1
-71.15405777	-32.23538231	1
-71.15405777	-32.22188906	1
-71.15405777	-30.10344828	1
-71.15405777	-30.08995502	1
-71.15405777	-30.07646177	1
-71.15405777	-30.06296852	1
-71.15405777	-30.04947526	1
-71.15405777	-30.03598201	1
-71.15405777	-30.02248876	1
-71.15405777	-30.0089955	1
-71.15405777	-29.99550225	1
-71.15405777	-29.982009	1
-71.15405777	-29.96851574	1
-71.15405777	-29.95502249	1
-71.15405777	-29.94152924	1
-71.15405777	-29.92803598	1
-71.15405777	-29.91454273	1
-71.15405777	-29.90104948	1
-71.15405777	-29.88755622	1
-71.15405777	-29.87406297	1
-71.15405777	-29.86056972	1
-71.15405777	-29.84707646	1
-71.15405777	-29.83358321	1
-71.15405777	-29.82008996	1
-71.15405777	-29.8065967	1
-71.15405777	-29.79310345	1
-71.15405777	-29.77961019	1
-71.15405777	-29.76611694	1
-71.15405777	-29.75262369	1
-71.15405777	-29.73913043	1
-71.15405777	-29.72563718	1
-71.15405777	-29.71214393	1
-71.15405777	-29.69865067	1
-71.15405777	-29.68515742	1
-71.15405777	-29.67166417	1
-71.15405777	-29.65817091	1
-71.15405777	-29.64467766	1
-71.15405777	-29.63118441	1
-71.15405777	-29.02398801	1
-71.15405777	-29.01049475	1
-71.15405777	-28.9970015	1
-71.15405777	-28.98350825	1
-71.15405777	-28.97001499	1
-71.15405777	-28.95652174	1
-71.15405777	-28.94302849	1
-71.15405777	-28.92953523	1
-71.15405777	-28.91604198	1
-71.1389271	-35.98650675	1
-71.1389271	-35.97301349	1
-71.1389271	-35.95952024	1
-71.1389271	-35.94602699	1
-71.1389271	-35.93253373	1
-71.1389271	-35.91904048	1
-71.1389271	-35.90554723	1
-71.1389271	-35.89205397	1
-71.1389271	-35.87856072	1
-71.1389271	-35.86506747	1
-71.1389271	-35.85157421	1
-71.1389271	-35.83808096	1
-71.1389271	-35.82458771	1
-71.1389271	-35.81109445	1
-71.1389271	-35.7976012	1
-71.1389271	-35.78410795	1
-71.1389271	-35.77061469	1
-71.1389271	-35.75712144	1
-71.1389271	-35.74362819	1
-71.1389271	-35.73013493	1
-71.1389271	-35.71664168	1
-71.1389271	-35.70314843	1
-71.1389271	-35.68965517	1
-71.1389271	-35.67616192	1
-71.1389271	-35.66266867	1
-71.1389271	-35.64917541	1
-71.1389271	-35.63568216	1
-71.1389271	-35.62218891	1
-71.1389271	-35.60869565	1
-71.1389271	-35.5952024	1
-71.1389271	-35.58170915	1
-71.1389271	-35.56821589	1
-71.1389271	-35.55472264	1
-71.1389271	-35.54122939	1
-71.1389271	-35.52773613	1
-71.1389271	-35.51424288	1
-71.1389271	-34.04347826	1
-71.1389271	-34.02998501	1
-71.1389271	-34.01649175	1
-71.1389271	-34.0029985	1
-71.1389271	-33.98950525	1
-71.1389271	-33.97601199	1
-71.1389271	-33.96251874	1
-71.1389271	-33.94902549	1
-71.1389271	-32.46476762	1
-71.1389271	-32.45127436	1
-71.1389271	-32.43778111	1
-71.1389271	-32.42428786	1
-71.1389271	-32.4107946	1
-71.1389271	-32.39730135	1
-71.1389271	-32.3838081	1
-71.1389271	-32.37031484	1
-71.1389271	-32.35682159	1
-71.1389271	-32.34332834	1
-71.1389271	-32.32983508	1
-71.1389271	-32.31634183	1
-71.1389271	-32.30284858	1
-71.1389271	-32.28935532	1
-71.1389271	-32.27586207	1
-71.1389271	-32.26236882	1
-71.1389271	-32.24887556	1
-71.1389271	-32.23538231	1
-71.1389271	-32.22188906	1
-71.1389271	-32.2083958	1
-71.1389271	-31.64167916	1
-71.1389271	-31.62818591	1
-71.1389271	-31.61469265	1
-71.1389271	-31.6011994	1
-71.1389271	-30.10344828	1
-71.1389271	-30.08995502	1
-71.1389271	-30.07646177	1
-71.1389271	-30.06296852	1
-71.1389271	-30.04947526	1
-71.1389271	-30.03598201	1
-71.1389271	-30.02248876	1
-71.1389271	-30.0089955	1
-71.1389271	-29.99550225	1
-71.1389271	-29.982009	1
-71.1389271	-29.96851574	1
-71.1389271	-29.95502249	1
-71.1389271	-29.94152924	1
-71.1389271	-29.92803598	1
-71.1389271	-29.91454273	1
-71.1389271	-29.90104948	1
-71.1389271	-29.88755622	1
-71.1389271	-29.87406297	1
-71.1389271	-29.86056972	1
-71.1389271	-29.84707646	1
-71.1389271	-29.83358321	1
-71.1389271	-29.82008996	1
-71.1389271	-29.8065967	1
-71.1389271	-29.79310345	1
-71.1389271	-29.77961019	1
-71.1389271	-29.76611694	1
-71.1389271	-29.75262369	1
-71.1389271	-29.73913043	1
-71.1389271	-29.72563718	1
-71.1389271	-29.71214393	1
-71.1389271	-29.69865067	1
-71.1389271	-29.68515742	1
-71.1389271	-29.67166417	1
-71.1389271	-29.65817091	1
-71.1389271	-29.64467766	1
-71.1389271	-29.05097451	1
-71.1389271	-29.03748126	1
-71.1389271	-29.02398801	1
-71.1389271	-29.01049475	1
-71.1389271	-28.9970015	1
-71.1389271	-28.98350825	1
-71.1389271	-28.97001499	1
-71.1389271	-28.95652174	1
-71.1389271	-28.94302849	1
-71.1389271	-28.92953523	1
-71.1389271	-28.91604198	1
-71.1389271	-28.90254873	1
-71.1389271	-28.88905547	1
-71.12379642	-35.98650675	1
-71.12379642	-35.97301349	1
-71.12379642	-35.95952024	1
-71.12379642	-35.94602699	1
-71.12379642	-35.93253373	1
-71.12379642	-35.91904048	1
-71.12379642	-35.90554723	1
-71.12379642	-35.89205397	1
-71.12379642	-35.87856072	1
-71.12379642	-35.86506747	1
-71.12379642	-35.85157421	1
-71.12379642	-35.83808096	1
-71.12379642	-35.82458771	1
-71.12379642	-35.81109445	1
-71.12379642	-35.7976012	1
-71.12379642	-35.78410795	1
-71.12379642	-35.77061469	1
-71.12379642	-35.75712144	1
-71.12379642	-35.74362819	1
-71.12379642	-35.73013493	1
-71.12379642	-35.71664168	1
-71.12379642	-35.70314843	1
-71.12379642	-35.68965517	1
-71.12379642	-35.67616192	1
-71.12379642	-35.66266867	1
-71.12379642	-35.64917541	1
-71.12379642	-35.63568216	1
-71.12379642	-35.62218891	1
-71.12379642	-35.60869565	1
-71.12379642	-35.5952024	1
-71.12379642	-35.58170915	1
-71.12379642	-35.56821589	1
-71.12379642	-35.55472264	1
-71.12379642	-35.54122939	1
-71.12379642	-35.52773613	1
-71.12379642	-35.51424288	1
-71.12379642	-35.50074963	1
-71.12379642	-34.07046477	1
-71.12379642	-34.05697151	1
-71.12379642	-34.04347826	1
-71.12379642	-34.02998501	1
-71.12379642	-34.01649175	1
-71.12379642	-34.0029985	1
-71.12379642	-33.98950525	1
-71.12379642	-33.97601199	1
-71.12379642	-33.96251874	1
-71.12379642	-33.94902549	1
-71.12379642	-33.93553223	1
-71.12379642	-33.92203898	1
-71.12379642	-32.46476762	1
-71.12379642	-32.45127436	1
