-69.084	-25.380	4020	48.9	2.8	1	122
-69.436	-25.746	2700	36.77	0.2	3	118
-69.436	-25.746	2700	35.9	5.0	1	118
-70.163	-25.781	1091	112.1	7.9	4	109
-70.163	-25.781	1091	16.50	1.0	3	109
-70.018	-25.942	1162	69.6	22.5	4	120
-69.577	-26.332	2604	32.10	3.3	3	113
-69.577	-26.332	2604	30.0	4.3	1	113
-69.612	-26.099	2007	31.10	3.3	3	112
-69.612	-26.099	2007	61.8	5.0	1	112
-69.445	-26.201	2804	33.1	3.9	4	114
-69.445	-26.201	2804	32.88	0.8	3	114
-69.438	-26.220	3166	60.2	7.4	4	114
-69.438	-26.220	3166	35.81	0.7	3	114
-69.438	-26.220	3166	33.5	2.4	1	114
-69.421	-26.242	3433	95.8	5.9	4	114
-69.421	-26.242	3433	37.20	2.4	3	114
-69.421	-26.242	3433	37.2	2.2	1	114
-69.415	-26.258	3762	109.7	10.2	4	114
-69.415	-26.258	3762	33.67	2.8	3	114
-69.415	-26.258	3762	50.8	2.3	1	114
-69.243	-26.156	3304	114.6	30.3	4	106
-69.243	-26.156	3304	30.49	0.3	3	106
-69.243	-26.156	3304	60.3	5.9	1	106
-69.066	-26.524	3614	112.4	36.3	4	34
-69.066	-26.524	3614	40.29	3.0	3	34
-69.856	-25.404	1716	58.0	4.6	4	103
-69.856	-25.404	1716	51.46	0.4	3	103
-69.856	-25.404	1716	51.2	6.7	1	103
-69.345	-24.825	2814	119.8	21.5	4	26
-69.345	-24.825	2814	53.88	7.6	3	26
-69.345	-24.825	2814	36.4	3.3	1	26
-69.181	-24.701	3625	30.09	2.0	3	147
-69.181	-24.701	3625	42.3	4.8	1	147
-68.750	-24.140	3054	121.5	10.4	4	148
-68.750	-24.140	3054	40.96	1.2	3	148
-68.750	-24.140	3054	49.6	2.7	1	148
-68.512	-24.155	3441	221.3	23.9	4	145
-68.512	-24.155	3441	42.59	7.4	3	145
-68.475	-24.289	3506	221.3	5.6	4	145
-68.475	-24.289	3506	37.43	5.0	3	145
-68.666	-24.415	3619	199.6	29.3	4	137
-68.666	-24.415	3619	33.41	2.1	3	137
-68.666	-24.415	3619	24.0	3.3	1	137
-69.938	-23.740	653	79.8	6.8	4	133
-69.938	-23.740	653	51.41	2.8	3	133
-69.636	-23.890	1265	60.01	10.8	3	157
-69.636	-23.890	1265	35.9	4.5	1	157
-69.815	-23.224	1254	72.77	3.1	3	166
-69.815	-23.224	1254	74.2	4.4	1	166
-69.598	-23.388	1510	26.97	4.7	3	141
-68.937	-22.791	2755	64.7	5.0	4	138
-68.937	-22.791	2755	38.62	5.7	3	138
-68.937	-22.791	2755	40.2	2.3	1	138
-68.608	-21.906	3132	45.68	1.9	3	139
-68.990	-23.582	2436	28.96	2.9	3	162
-69.501	-23.755	1907	41.03	2.2	3	150
-69.381	-24.444	2098	26.73	8.4	3	160
-68.883	-24.845	3410	205.4	41.4	4	104
-68.883	-24.845	3410	42.09	1.4	3	104
-70.054	-25.743	1319	80.2	4.8	4	135
-70.054	-25.743	1319	48.23	7.2	3	135
-70.420	-28.775	876	50.2	17.1	4	70
-70.295	-28.850	1089	50.9	17.8	4	70
-70.295	-28.850	1089	25.9	1.8	1	70
-70.523	-28.722	710	51.9	1.9	4	64
-70.324	-28.859	2032	112.2	19.6	4	70
-70.324	-28.859	2032	40.5	3.0	1	70
-70.223	-28.970	1298	101.6	2.9	4	70
-70.223	-28.970	1298	24.6	1.3	1	70
-70.223	-28.941	2864	30.20	2.3	3	70
-70.223	-28.941	2864	32.6	1.9	1	70
-70.007	-28.792	2570	33.4	3.5	1	63
-70.007	-28.792	2570	46.5	2.4	4	63
-70.464	-28.674	2220	72.2	5.7	1	64
-70.430	-28.627	2225	59.1	3.0	1	65
-70.546	-28.871	2398	73.9	5.8	1	64
-70.797	-32.104	960	16.94	5.1	3	171
-70.951	-32.257	524	26.32	4.9	3	171
-71.067	-32.336	306	35.22	5.2	3	171
-70.975	-31.784	508	35.50	9.2	3	171
-70.796	-31.708	1114	18.88	6.4	3	177
-70.817	-31.707	1392	25.04	3.4	3	177
-70.818	-31.669	2065	15.45	3.2	3	177
-70.816	-31.663	2259	29.17	5.6	3	177
-70.697	-32.320	1062	3.91	1.6	3	171
-70.701	-32.308	1470	9.59	0.2	3	171
-70.709	-32.297	1858	25.42	7.0	3	171
-70.719	-32.288	2267	18.44	3.0	3	171
-70.721	-32.281	2645	31.81	14.1	3	171
-70.380	-32.886	1160	4.99	1.1	3	176
-70.621	-32.523	1116	4.39	0.4	3	176
-70.602	-32.532	1515	21.84	4.0	3	176
-70.597	-32.540	1908	19.96	4.2	3	176
-70.593	-32.545	2260	18.07	7.1	3	176
-70.592	-32.548	2474	10.73	2.0	3	176
-70.492	-33.596	790	11.00	2.8	3	174
-70.211	-33.809	1313	1.76	1.2	3	175
-70.130	-33.491	1559	1.48	0.3	3	174
-70.130	-33.491	1559	7.96	0.7	1	174
-70.125	-33.499	1918	1.24	0.3	3	174
-70.125	-33.499	1918	7.1	0.8	1	174
-70.124	-33.504	2280	1.46	0.2	3	174
-70.129	-33.505	2575	3.46	1.2	3	174
-70.321	-34.365	1274	1.40	0.3	3	194
-70.118	-34.059	2012	0.52	0.2	3	194
-70.118	-34.059	2012	6.7	1.0	1	194
-70.115	-34.076	2374	1.14	0.5	3	194
-70.120	-34.076	2670	1.39	0.2	3	194
-70.124	-34.079	2934	0.86	0.1	3	194
-70.124	-34.079	2934	7.1	1.1	1	194
-70.564	-34.825	1030	1.57	0.6	3	194
-69.439	-33.604	2095	8.28	3.7	3	190
-69.572	-33.621	3693	16.32	3.7	3	190
-69.544	-33.612	3256	13.87	3.5	3	190
-69.607	-33.623	4366	17.49	6.2	3	190
-69.597	-33.624	4110	13.41	2.3	3	190
-69.551	-33.617	3671	10.50	2.7	3	190
-69.551	-33.617	3671	209.5	2.7	4	190
-69.544	-33.612	3256	178.9	12.4	4	190
-69.439	-33.604	2095	42.0	17.1	4	190
-70.168	-28.974	1407	19.74	4.3	3	70
-70.296	-28.854	1079	23.03	0.7	3	70
-69.264	-26.352	3399	56.37	24.2	3	114
-70.295	-29.932	1480	10.96	3.4	3	78
-70.524	-29.906	950	13.81	1.3	3	75
-70.321	-29.944	2190	14.84	4.5	3	78
-70.310	-29.930	1700	14.69	3.9	3	78
-70.354	-29.971	4335	25.52	2.8	3	78
-70.420	-29.953	3300	23.35	2.3	3	78
-70.524	-29.906	950	61.9	14.3	4	75
-70.321	-29.944	2190	79.4	22.7	4	78
-70.310	-29.930	1700	70.1	23.7	4	78
-70.420	-29.953	3300	67.7	4.8	4	78
-70.620	-35.360	1805	1.44	0.4	3	215
-70.680	-35.330	1278	3.85	0.2	3	215
-70.830	-35.310	1003	3.82	0.0	3	215
-66.284	-21.354	4230	32.90	4.7	3	207
-66.149	-21.419	4024	106.10	13.6	3	207
-65.858	-21.450	4034	12.10	2.3	3	207
-65.722	-21.410	3031	15.20	3.4	3	207
-65.704	-21.508	2957	13.70	1.8	3	207
-65.656	-21.508	2922	12.40	0.7	3	207
-65.656	-21.508	2922	20.9	3.70	1	207
-65.502	-21.353	3800	34.90	2.90	3	207
-65.382	-21.419	3985	20.30	2.70	3	207
-65.324	-21.398	3463	12.10	0.4	3	207
-65.310	-21.390	3161	26.60	1.40	4	207
-65.223	-21.444	2578	15.30	7.8	3	207
-65.185	-21.274	2578	34.3	3.9	4	207
-65.166	-21.819	3842	35.1	3.1	4	209
-65.166	-21.819	3842	136.8	7.1	2	209
-65.088	-21.484	3438	28.7	7.9	4	207
-65.012	-21.514	3880	22.40	2.2	3	209
-65.012	-21.514	3880	35.7	5.0	4	209
-65.012	-21.514	3880	146.9	7.4	2	209
-64.949	-21.487	3491	24.10	2.0	3	209
-64.949	-21.487	3491	29.1	2.3	4	209
-64.923	-21.486	3883	39.2	5.8	4	209
-64.883	-21.456	3440	26.10	2.20	1	209
-64.914	-21.499	3859	34.9	6.7	4	209
-64.874	-21.460	3075	29.90	1.8	3	209
-64.874	-21.460	3075	24.4	1.7	4	209
-64.834	-21.473	2665	25.7	1.3	4	209
-64.757	-21.330	2288	95.6	5.2	4	207
-64.735	-21.345	2128	21.10	3.7	3	207
-64.735	-21.345	2128	91.0	8.1	4	207
-64.693	-21.395	2118	11.80	2.1	3	235
-64.693	-21.395	2118	24.1	1.6	4	235
-64.675	-21.389	2146	48.5	2.0	4	235
-64.655	-21.384	2223	24.90	4.6	3	235
-64.655	-21.384	2223	84.9	8.6	4	235
-64.642	-21.374	2274	16.46	1.4	3	235
-64.642	-21.374	2274	18.2	1.50	1	235
-64.637	-21.379	2335	20.20	1.4	3	235
-64.631	-21.384	2335	17.20	3.9	3	235
-64.629	-21.385	2340	11.40	0.4	3	235
-64.629	-21.562	1972	23.80	3.8	3	235
-64.629	-21.562	1972	18.5	1.5	1	235
-64.569	-21.382	2400	19.00	0.6	3	235
-64.548	-21.414	2187	14.10	1.2	3	235
-64.548	-21.414	2187	18.5	3.1	1	235
-64.534	-21.405	2232	14.50	2.4	3	235
-64.540	-21.522	2150	20.50	1.7	3	235
-64.493	-21.452	2305	13.10	0.6	3	235
-64.493	-21.452	2305	15.1	1.7	1	235
-64.477	-21.442	2424	38.10	5.6	3	235
-64.445	-21.427	2482	11.10	0.5	3	235
-64.445	-21.427	2482	18.6	1.7	1	235
-64.360	-21.453	2176	7.90	0.9	3	235
-64.360	-21.453	2176	18.8	1.7	1	235
-64.349	-21.455	2113	7.80	0.4	3	235
-64.349	-21.455	2113	16.7	1.6	1	235
-64.344	-21.455	2095	7.80	0.7	3	235
-64.312	-21.477	1958	9.40	0.7	3	235
-64.298	-21.482	1767	29.20	8.4	3	235
-64.298	-21.482	1767	11.1	1.1	1	235
-64.284	-21.403	1760	9.2	1.20	1	235
-64.278	-21.416	1749	7.30	2.7	3	235
-64.275	-21.429	1623	6.60	0.8	3	235
-64.261	-21.436	1575	5.90	0.5	3	235
-64.261	-21.436	1575	15.8	2.9	1	235
-64.263	-21.494	1624	7.10	0.8	3	235
-64.263	-21.494	1624	8.0	1.2	1	235
-64.237	-21.491	1468	5.50	1.1	3	235
-64.237	-21.491	1468	10.1	1.6	1	235
-64.149	-21.471	1368	5.30	0.6	3	235
-64.140	-21.464	1256	5.60	0.8	3	235
-64.101	-21.448	966	6.80	2.25	3	225
-64.082	-21.446	1072	5.60	0.7	3	225
-64.060	-21.445	1200	10.20	2.8	3	225
-63.998	-21.421	1141	7.10	0.9	3	225
-63.753	-21.071	572	3.40	0.3	3	225
-63.749	-21.074	570	3.80	0.3	3	225
-63.704	-21.185	468	3.80	0.25	3	225
-63.698	-21.180	469	3.60	0.6	3	225
-63.696	-21.180	473	4.00	0.3	3	225
-63.696	-21.180	473	6.3	1.5	1	225
-63.773	-21.607	1287	5.30	1.9	3	225
-63.696	-21.879	1129	1.60	0.3	3	225
-63.403	-20.797	662	3.30	1.2	3	225
-70.206	-19.588	3	49.24	5.5	3	217
-70.194	-19.558	157	12.62	2.6	3	217
-70.201	-19.590	265	62.10	5.7	3	217
-70.182	-19.566	527	55.29	15.1	3	217
-70.087	-19.552	1045	61.58	2.9	3	217
-69.494	-19.341	2006	62.2	1.9	4	79
-70.189	-19.156	89	24.53	2.0	3	219
-70.189	-19.156	89	115.6	3.7	4	219
-70.323	-18.530	10	43.02	2.1	3	219
-69.797	-18.462	2198	28.36	9.5	3	220
-69.797	-18.462	2198	51.1	1.5	4	220
-69.762	-18.449	2499	34.43	13.4	3	220
-69.754	-18.441	2648	23.83	4.2	3	220
-70.137	-20.189	5	57.61	2.6	3	217
-69.491	-18.951	2271	65.09	10.4	3	220
-69.390	-19.867	1706	46.73	5.8	3	79
-69.376	-19.864	1731	46.29	4.1	3	79
-69.370	-19.863	1758	36.11	2.1	3	79
-69.395	-19.871	1924	38.96	16.9	3	79
-69.375	-19.883	2224	32.60	7.4	3	79
-69.684	-21.107	954	109.51	14.6	3	80
-69.713	-22.281	1287	57.91	7.1	3	97
-70.091	-22.117	979	90.39	2.8	3	192
-69.182	-20.088	2996	11.96	1.3	3	79
-69.399	-20.114	1749	49.64	2.2	3	79
-69.370	-20.083	1955	40.90	6.1	3	79
-69.370	-20.083	1955	60.5	3.5	4	79
-69.053	-20.927	2273	13.16	3.4	3	67
-69.065	-20.929	2239	11.15	3.7	3	67
-69.189	-22.290	1955	41.87	1.6	3	128
-69.100	-22.309	2537	36.67	1.7	3	128
-68.979	-22.314	3017	22.47	2.8	3	127
-68.966	-22.321	2857	16.89	3.6	3	127
-70.121	-33.716	2330	2.72	0.1	3	175
-70.261	-33.775	1220	3.23	0.2	3	175
-70.135	-33.441	1878	2.13	0.1	3	174
-70.281	-33.102	3248	2.8	0.2	4	176
-70.381	-32.886	1084	9.7	0.2	4	176
-70.134	-32.851	2608	5.2	0.1	4	176
-70.134	-32.851	2608	2.11	0.2	3	176
-70.314	-32.914	1444	4.04	0.3	3	176
-70.426	-33.990	2345	5.0	0.3	4	194
-70.783	-26.983	48	83.00	7.0	3	107
-70.167	-22.000	10	42.00	3.0	3	192
-70.633	-26.267	22	44.00	3.0	3	110
-70.667	-26.383	25	65.00	16.0	3	110
-70.517	-24.250	44	52.00	6.0	3	192
-70.783	-26.983	44	74.00	3.0	3	107
-70.250	-22.400	109	48.00	4.0	3	192
-70.133	-20.983	116	46.00	9.0	3	192
-70.167	-22.000	140	42.00	12.0	3	192
-70.450	-25.017	184	39.00	4.0	3	135
-70.167	-22.000	200	38.00	4.0	3	192
-70.183	-22.050	200	38.00	2.0	3	192
-70.167	-22.000	230	48.00	7.0	3	192
-70.167	-22.000	300	45.00	4.0	3	192
-70.167	-22.000	400	39.00	11.0	3	192
-70.167	-22.000	500	52.00	9.0	3	192
-70.167	-22.000	600	40.00	4.0	3	192
-70.167	-22.000	700	48.00	6.0	3	192
-70.167	-22.000	800	51.00	5.0	3	192
-70.167	-22.000	900	43.00	3.0	3	192
-70.167	-22.000	1000	47.00	14.0	3	192
-70.167	-22.000	1100	63.00	14.0	3	192
-70.167	-22.000	1200	72.00	6.0	3	192
-70.167	-22.000	1450	71.00	7.0	3	192
-70.167	-22.000	1550	65.00	17.0	3	192
-70.167	-22.000	1700	84.00	5.0	3	192
-70.167	-22.000	1800	78.00	7.0	3	192
-70.167	-22.000	1900	76.00	7.0	3	192
-65.891	-24.486	2825	46.60	1.4	3	203
-67.328	-24.623	4631	36.75	1.2	3	15
-67.330	-24.634	4483	41.82	3.5	3	15
-67.328	-24.635	4367	48.05	2.6	3	15
-65.695	-24.891	1758	5.70	1.4	3	204
-67.292	-23.617	4547	14.15	3.6	3	7
-70.260	-22.628	76	35.13	1.2	3	192
-69.359	-22.873	1743	43.85	4.7	3	128
-68.340	-23.667	2376	26.74	2.2	3	143
-69.035	-23.537	2472	48.86	2.6	3	161
-69.466	-23.357	2232	52.33	3.0	3	141
-69.463	-23.359	2165	47.23	1.4	3	141
-69.460	-23.358	2097	43.56	4.6	3	141
-69.457	-23.357	2041	45.65	3.0	3	141
-69.466	-23.343	1937	46.51	3.0	3	141
-69.456	-23.354	2056	52.39	0.8	3	141
-69.461	-23.386	1855	40.85	3.1	3	141
-69.463	-23.387	1768	42.42	2.2	3	141
-69.466	-23.389	1662	53.15	1.5	3	141
-69.467	-23.391	1598	43.69	1.7	3	141
-68.625	-23.602	2489	21.35	1.4	3	149
-69.081	-21.710	2193	59.37	3.3	3	165
-68.675	-21.842	4384	50.74	2.5	3	124
-68.679	-21.840	4274	49.94	0.1	3	124
-68.686	-21.838	4069	42.92	3.2	3	124
-68.693	-21.838	3784	46.23	4.2	3	124
-68.694	-21.834	3655	40.47	4.7	3	124
-65.891	-24.486	2825	264.1	60.0	4	203
-69.081	-21.710	2193	91.2	17.2	4	165
-68.679	-21.840	4274	58.1	1.2	4	124
-68.694	-21.834	3655	58.5	2.8	4	124
-66.389	-25.449	2315	151.2	30.5	4	84
-66.347	-25.248	2633	261.1	66.9	4	204
-66.236	-25.492	1987	115.5	17.9	4	204
-70.367	-24.235	1638	113.0	8.5	4	192
-70.507	-23.100	520	118.8	1.3	4	192
-70.175	-22.083	224	137.8	2.0	4	192
-69.517	-23.404	1519	47.1	7.2	4	141
-69.359	-22.873	1743	54.4	3.9	4	128
-69.035	-23.537	2472	195.7	22.5	4	161
-70.367	-24.235	1638	50.8	3.4	1	192
-69.113	-24.246	3160	23.7	3.5	1	146
-70.507	-23.100	520	43.5	3.3	1	192
-70.332	-23.092	110	80.2	7.1	1	192
-70.260	-22.627	76	58.2	5.1	1	192
-70.254	-22.458	76	98.5	12.3	1	192
-70.175	-22.083	224	87.8	6.4	1	192
-70.205	-23.461	725	62.1	14.0	1	166
-69.517	-23.404	1519	33.1	3.5	1	141
-69.358	-22.873	1743	29.1	3.8	1	128
-69.785	-22.044	1406	46.2	8.2	1	192
-68.838	-22.365	2439	25.1	3.0	1	124
-68.923	-23.041	2935	43.7	3.4	1	155
-68.758	-23.669	2726	30.3	7.8	1	149
-68.340	-23.667	2376	23.2	2.3	1	143
-68.320	-22.846	2554	29.4	4.0	1	140
-68.479	-23.100	2336	27.4	3.4	1	140
-69.035	-23.537	2472	49.6	7.1	1	161
-70.222	-23.842	978	78.7	11.6	1	135
-70.428	-23.935	987	119.0	13.0	1	192
-70.313	-23.899	693	85.0	13.0	1	135
-68.271	-23.794	2439	38.6	5.6	1	143
-69.033	-23.532	2484	50.8	7.6	1	161
-65.922	-24.481	3181	30.3	3.0	1	203
-68.670	-18.480	4144	43.2	6.8	1	221
-66.390	-20.090	3668	30.3	2.8	1	207
-66.140	-19.860	3747	13.8	3.0	1	207
-64.770	-19.060	2371	19.4	1.4	1	235
-64.470	-19.180	2051	17.8	1.5	1	235
-63.730	-19.850	1367	264.3	15.8	1	225
-63.250	-19.780	844	246.7	14.3	1	225
-66.250	-19.950	3550	14.2	2.9	1	207
-64.630	-32.081	805	222.7	40.4	4	231
-65.277	-32.310	631	264.3	28.5	4	231
-66.547	-34.031	548	211.8	46.8	4	231
-66.119	-32.764	1745	237.3	5.4	4	231
-66.166	-32.740	1775	277.2	7.3	4	231
-66.156	-32.666	966	304.2	33.5	4	231
-66.172	-32.687	1008	240.6	75.9	4	231
-66.189	-32.704	1077	247.2	37.2	4	231
-66.922	-32.867	638	293.0	38.0	4	227
-65.377	-31.374	1177	307.7	24.4	4	232
-65.426	-31.359	527	280.8	30.6	4	232
-67.543	-30.562	908	336.5	11.2	4	227
-67.491	-30.637	882	352.8	17.3	4	227
-67.365	-31.449	636	244.5	25.7	4	227
-65.451	-35.094	369	202.2	41.0	4	0
-65.376	-33.138	1171	306.8	37.6	4	231
-65.168	-32.928	904	275.7	12.5	4	231
-65.217	-32.811	810	205.8	26.2	4	231
-65.433	-31.351	465	302.4	28.9	4	232
-64.503	-31.591	538	234.3	63.1	4	231
-64.630	-32.081	805	139.65	6.6	3	231
-65.277	-32.310	631	180.26	25.9	3	231
-66.547	-34.031	548	97.20	0.8	3	231
-66.119	-32.764	1745	196.35	3.0	3	231
-66.166	-32.740	1775	95.85	15.6	3	231
-66.172	-32.687	1008	142.90	10.5	3	231
-66.189	-32.704	1077	237.55	4.6	3	231
-66.922	-32.867	638	21.90	2.4	3	227
-65.377	-31.374	1177	216.98	10.1	3	232
-65.426	-31.359	527	159.96	25.0	3	232
-66.833	-32.897	689	59.10	8.9	3	227
-66.872	-32.864	692	45.55	6.7	3	227
-67.543	-30.562	908	62.95	2.6	3	227
-67.491	-30.637	882	293.50	22.1	3	227
-67.365	-31.449	636	5.17	0.9	3	227
-65.451	-35.094	369	177.90	8.2	3	0
-65.376	-33.138	1171	131.37	23.0	3	231
-65.133	-32.947	922	156.20	7.2	3	231
-65.168	-32.928	904	94.35	0.1	3	231
-65.217	-32.811	810	105.95	1.5	3	231
-65.304	-32.529	705	77.90	17.8	3	231
-65.433	-31.351	465	111.67	11.1	3	232
-64.503	-31.591	538	56.80	12.4	3	231
-65.451	-35.094	369	185.6	17.4	1	0
-64.503	-31.591	538	177.9	19.9	1	231
-66.922	-32.867	638	236.5	32.7	1	227
-65.133	-32.947	922	188.8	17.1	1	231
-65.168	-32.928	904	201.4	17.6	1	231
-65.217	-32.811	810	189.2	16.7	1	231
-65.304	-32.529	705	269.9	32.5	1	231
-65.376	-33.138	1171	223.2	21.3	1	231
-64.630	-32.068	805	152.3	15.0	1	231
-65.377	-31.374	1177	185.2	16.3	1	232
-65.426	-31.359	527	174.0	15.7	1	232
-65.433	-31.351	465	162.7	14.9	1	232
-66.546	-34.031	548	229.6	21.2	1	231
-69.140	-32.926	1395	113.0	14.0	1	190
-69.187	-32.823	1485	19.0	2.7	1	190
-69.136	-32.933	1420	158.0	20.0	1	190
-69.128	-32.948	1470	163.0	17.0	1	190
-69.133	-32.941	1430	156.0	13.0	1	190
-69.066	-32.999	1480	13.0	1.5	1	190
-69.200	-32.790	1595	88.0	17.0	1	190
-69.167	-32.898	1494	158.0	20.0	1	190
-66.506	-27.514	1334	182.0	13.0	1	95
-66.521	-27.481	1595	4.2	1.1	1	95
-66.521	-27.467	1687	7.6	2.2	1	95
-66.526	-27.457	1719	7.1	1.1	1	95
-66.540	-27.357	2519	3.0	1.5	1	95
-66.740	-26.887	2880	30.0	2.0	1	84
-66.732	-26.880	2970	31.0	3.0	1	84
-66.737	-26.863	3090	29.0	3.0	1	84
-66.757	-26.852	3240	38.0	3.0	1	89
-66.424	-25.571	2500	16.9	0.9	1	84
-66.426	-25.249	2810	15.6	0.7	1	84
-66.492	-25.312	2830	16.0	0.7	1	84
